instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,resp_assoc.keys,resp_assoc.rt,assoc_loop.thisRepN,assoc_loop.thisTrialN,assoc_loop.thisN,assoc_loop.thisIndex,assoc_loop.ran,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,2,2,1,.,"After that, you will be asked how confident you are of your choice.

Please rate the confidence in your choice with the numbers from 1 to 4 of your keyboard. 

The numbers correspond to:

1 = Very unsure
2 = Unsure
3 = Sure
4 = Very Sure",Please press the space bar to continue,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,space,10.658,space,10.961,left,3.55,3,2.33,right,2.67,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,0,0,47,1,stimuli/objects/bucket02.jpg,left,old,48,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,4.225,2,2.718,right,3.517,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,1,1,100,1,stimuli/objects/remotecontrol04.jpg,right,new,101,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.014,3,1.984,,,,,,,,0,2,2,51,1,stimuli/objects/webcam.jpg,right,new,52,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.121,2,1.217,right,1.962,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,134,1,stimuli/objects/screwdriver04b.jpg,right,new,135,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.619,3,1.858,,,,,,,,0,4,4,110,1,stimuli/objects/lock03a.jpg,right,new,111,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,3.144,2,3.496,,,,,,,,0,5,5,59,1,stimuli/objects/studiolight.jpg,right,new,60,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.711,2,1.106,,,,,,,,0,6,6,60,1,stimuli/objects/glass02a.jpg,right,new,61,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.727,2,1.149,,,,,,,,0,7,7,46,1,stimuli/objects/walkman.jpg,right,new,47,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.145,4,1.21,right,0.667,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,58,1,stimuli/objects/bungeecord02.jpg,left,old,59,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.28,3,1.368,right,0.572,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,9,9,91,1,stimuli/objects/puttyknife.jpg,left,old,92,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.302,3,1.694,right,1.926,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,10,10,40,1,stimuli/objects/staplegun.jpg,left,old,41,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,5.221,1,1.033,right,0.541,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,11,11,32,1,stimuli/objects/mitresaw.jpg,right,new,33,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.446,3,2.131,,,,,,,,0,12,12,141,1,stimuli/objects/generator.jpg,right,new,142,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.178,3,1.34,left,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,13,13,15,1,stimuli/objects/spicerack.jpg,left,old,16,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,3.179,2,1.415,left,0.509,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,14,14,19,1,stimuli/objects/peppermill02b.jpg,right,new,20,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.487,2,0.953,,,,,,,,0,15,15,82,1,stimuli/objects/snowbrush.jpg,right,new,83,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.286,3,2.837,right,0.532,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,16,16,36,1,stimuli/objects/outletadapter.jpg,left,old,37,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.633,3,0.628,right,1.137,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,17,17,0,1,stimuli/objects/phonejack.jpg,left,old,1,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.718,2,0.768,,,,,,,,0,18,18,63,1,stimuli/objects/butterdish.jpg,right,new,64,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.101,4,1.706,right,0.453,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,19,19,115,1,stimuli/objects/flooringstapler.jpg,left,old,116,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.788,3,1.486,left,0.755,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,20,20,77,1,stimuli/objects/lightbulb01.jpg,left,old,78,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.364,3,1.275,right,0.893,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,21,21,97,1,stimuli/objects/djmixer02.jpg,left,old,98,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.598,4,1.183,right,0.435,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,22,22,31,1,stimuli/objects/metalbrush.jpg,left,old,32,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.594,3,1.604,left,0.395,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,23,23,28,1,stimuli/objects/backpack01a.jpg,left,old,29,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.698,2,1.336,,,,,,,,0,24,24,136,1,stimuli/objects/battery02b.jpg,right,new,137,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.018,3,5.411,left,0.49,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,25,25,49,1,stimuli/objects/badmintonracket.jpg,left,old,50,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.338,2,1.28,,,,,,,,0,26,26,108,1,stimuli/objects/metalscissors.jpg,right,new,109,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.391,4,1.41,right,1.317,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,27,27,61,1,stimuli/objects/painttray.jpg,left,old,62,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,4.8,2,1.096,,,,,,,,0,28,28,43,1,stimuli/objects/punchingball.jpg,right,new,44,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.954,3,1.077,left,0.477,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,29,29,6,1,stimuli/objects/contactlens.jpg,left,old,7,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.901,3,1.183,left,0.605,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,30,30,98,1,stimuli/objects/toyhockeystick01.jpg,left,old,99,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.198,3,1.668,,,,,,,,0,31,31,112,1,stimuli/objects/gymnasticring.jpg,right,new,113,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.754,2,0.443,left,0.553,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,32,32,125,1,stimuli/objects/shoulderpad.jpg,right,new,126,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.422,2,0.713,right,0.522,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,33,33,72,1,stimuli/objects/cclamp.jpg,right,new,73,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.042,3,0.82,left,0.362,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,34,34,129,1,stimuli/objects/corkscrew03a.jpg,left,old,130,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.326,2,1.292,,,,,,,,0,35,35,73,1,stimuli/objects/clock01a.jpg,right,new,74,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.922,4,1.144,left,0.526,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,36,36,52,1,stimuli/objects/bottlecap.jpg,left,old,53,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.091,3,1.131,right,0.499,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,37,37,1,1,stimuli/objects/headphones02b.jpg,left,old,2,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.055,3,2.458,right,2.165,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,38,38,33,1,stimuli/objects/microwave.jpg,right,new,34,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.425,2,0.432,,,,,,,,0,39,39,41,1,stimuli/objects/pylon01.jpg,right,new,42,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.127,4,1.333,left,0.396,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,40,40,67,1,stimuli/objects/lifesaver.jpg,left,old,68,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.744,4,0.51,left,0.345,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,41,41,56,1,stimuli/objects/jar02.jpg,left,old,57,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.327,4,1.438,right,0.322,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,42,42,37,1,stimuli/objects/aircompressor.jpg,left,old,38,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,1.412,4,0.988,right,0.304,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,43,43,130,1,stimuli/objects/hockeypuck.jpg,left,old,131,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.712,2,0.984,,,,,,,,0,44,44,86,1,stimuli/objects/toasteroven.jpg,right,new,87,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.29,2,0.356,,,,,,,,0,45,45,139,1,stimuli/objects/frisbee.jpg,right,new,140,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.993,4,1.186,right,0.504,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,46,46,135,1,stimuli/objects/drillbit03a.jpg,left,old,136,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,2.839,2,0.726,,,,,,,,0,47,47,17,1,stimuli/objects/exercisebench.jpg,right,new,18,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,0.954,4,0.656,left,0.376,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,48,48,107,1,stimuli/objects/martiniglass01b.jpg,left,old,108,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.015,2,0.515,left,0.327,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,49,49,126,1,stimuli/objects/tableknife02.jpg,right,new,127,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,left,2.427,2,0.58,left,0.445,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,0,50,50,23,1,stimuli/objects/football.jpg,right,new,24,,,,,,,,
,,,,,,,,16,2021-05-08_14h36.42.201,premceCat2_ses-02_part-02_label-phase2,2020.2.10,MacIntel,60,,,,,right,1.203,2,1.623,,,,,,,,0,51,51,76,1,stimuli/objects/megaphone.jpg,right,new,77,,,,,,,,
