"simC","fitC","simGamma","fitGamma","BIC"
NA,NA,NA,NA,NA
0,0,0.1,0.1,103.845563509436
0,0,0.122222222222222,0.128297148975878,121.342927313475
0,0.00333362005775782,0.144444444444444,0.157340199302846,152.872172112816
0,0,0.166666666666667,0.207409173849544,163.875130730543
0,0.0048750154869301,0.188888888888889,0.196312405640154,172.238803451249
0,0.00828434370427812,0.211111111111111,0.216302428966616,181.410967572394
0,0.00598409002794083,0.233333333333333,0.197830748432563,174.692953856992
0,8.85253754228711e-05,0.255555555555556,0.209665782279121,170.921071329065
0,0.00109077264234701,0.277777777777778,0.3,212.786448374975
0,0.00642834686578749,0.3,0.265852686602273,194.164307538833
0.111111111111111,0.119452500422054,0.1,0.115721779910803,198.03364550017
0.111111111111111,0.123083842548652,0.122222222222222,0.144485918625416,212.746611539816
0.111111111111111,0.12151221297435,0.144444444444444,0.16793585858245,230.18052651769
0.111111111111111,0.166035293475284,0.166666666666667,0.1,243.855368584636
0.111111111111111,0.0846499769494766,0.188888888888889,0.179071328231232,212.025175273869
0.111111111111111,0.114015843364066,0.211111111111111,0.164005190385906,225.675317727898
0.111111111111111,0.140614565053554,0.233333333333333,0.165544498835003,249.491217935782
0.111111111111111,0.0871247099052942,0.255555555555556,0.267324369222205,248.110499355687
0.111111111111111,0.0923172372022909,0.277777777777778,0.235696501721312,245.903432252681
0.111111111111111,0.0790008271792668,0.3,0.3,253.512126251975
0.222222222222222,0.187222899002233,0.1,0.3,273.266497813577
0.222222222222222,0.226469988829855,0.122222222222222,0.1,273.662777471716
0.222222222222222,0.18014194928423,0.144444444444444,0.23122577670153,271.307048798445
0.222222222222222,0.281136421906568,0.166666666666667,0.1,273.495977674523
0.222222222222222,0.174424144632161,0.188888888888889,0.3,272.849642108463
0.222222222222222,0.212318231491289,0.211111111111111,0.3,274.697749225289
0.222222222222222,0.23132404754756,0.233333333333333,0.161804134959884,274.827644814536
0.222222222222222,0.2533404341054,0.255555555555556,0.3,275.293191572354
0.222222222222222,0.31164076937657,0.277777777777778,0.3,274.403042452663
0.222222222222222,0.236426601633791,0.3,0.3,275.224667156497
0.333333333333333,0.343881984634636,0.1,0.1,247.626396496772
0.333333333333333,0.341360214056793,0.122222222222222,0.136596589714395,262.661157326777
0.333333333333333,0.281659305034268,0.144444444444444,0.183911865830343,274.686988194621
0.333333333333333,0.461397490253144,0.166666666666667,0.273493577811454,261.070750360984
0.333333333333333,0.372759069640134,0.188888888888889,0.180223547550905,257.744718733504
0.333333333333333,0.267592481372377,0.211111111111111,0.1,274.607200885617
0.333333333333333,0.425560264943931,0.233333333333333,0.3,268.761436318536
0.333333333333333,0.372883774352475,0.255555555555556,0.3,271.081387402979
0.333333333333333,0.258407060463552,0.277777777777778,0.3,275.273993957673
0.333333333333333,0.31580233258389,0.3,0.112472696321464,264.926140113913
0.444444444444444,0.553405192449597,0.1,0.124972010974776,211.723588871866
0.444444444444444,0.370490582031054,0.122222222222222,0.1,243.322424159233
0.444444444444444,0.514207924843429,0.144444444444444,0.180461585221102,237.125085978077
0.444444444444444,0.695634401752269,0.166666666666667,0.294223157726346,251.275258437998
0.444444444444444,0.487376169956476,0.188888888888889,0.3,262.727216087453
0.444444444444444,0.430295870846111,0.211111111111111,0.249336795149574,261.302248868613
0.444444444444444,0.328625399960354,0.233333333333333,0.109493872721064,263.109813718535
0.444444444444444,0.356227333214406,0.255555555555556,0.1,239.884290952328
0.444444444444444,0.400331391458678,0.277777777777778,0.261719181533788,266.121408068915
0.444444444444444,0.557497298058192,0.3,0.3,259.289074502062
0.555555555555556,0.533922586181825,0.1,0.11412931662585,213.838729130326
0.555555555555556,0.500994511183497,0.122222222222222,0.113652063679046,230.256303326083
0.555555555555556,0.645775164133477,0.144444444444444,0.151163974179993,216.091583221591
0.555555555555556,0.8040344404647,0.166666666666667,0.182961681827095,215.431113195475
0.555555555555556,0.595239108693892,0.188888888888889,0.151389793297103,218.656588477198
0.555555555555556,0.46385132688813,0.211111111111111,0.3,266.741495237078
0.555555555555556,0.679090672964545,0.233333333333333,0.213200874947699,229.338325411618
0.555555555555556,0.482015290296476,0.255555555555556,0.258878461305589,257.504080810373
0.555555555555556,0.644716097916426,0.277777777777778,0.3,257.442277055202
0.555555555555556,0.779736687620817,0.3,0.291161543494931,235.659276141172
0.666666666666667,0.587251074963783,0.1,0.1,167.918178135968
0.666666666666667,0.671757685940204,0.122222222222222,0.109394057402892,206.653421669545
0.666666666666667,0.520389179733583,0.144444444444444,0.167484092815772,237.122561947496
0.666666666666667,0.768554559029338,0.166666666666667,0.160287948091991,218.745970937235
0.666666666666667,0.481877373780073,0.188888888888889,0.113208595176666,211.025478167812
0.666666666666667,0.507927390797699,0.211111111111111,0.149187424678084,235.177310282824
0.666666666666667,0.6876094730696,0.233333333333333,0.203703821613824,237.094576181975
0.666666666666667,0.578393347390579,0.255555555555556,0.290921135617325,257.209178872314
0.666666666666667,0.803083059219899,0.277777777777778,0.256653437808178,237.532258303354
0.666666666666667,0.664800261879444,0.3,0.247026597049917,242.934022197552
0.777777777777778,0.719552397133722,0.1,0.1,160.182529449191
0.777777777777778,0.775703211241343,0.122222222222222,0.1,186.924679773984
0.777777777777778,0.93519792080678,0.144444444444444,0.1,164.399858123499
0.777777777777778,0.793723631831808,0.166666666666667,0.140125601065347,197.733186490014
0.777777777777778,0.807817482229172,0.188888888888889,0.17043662816687,207.121203649023
0.777777777777778,0.849530825905945,0.211111111111111,0.204101319465986,202.262319909514
0.777777777777778,0.461719182343686,0.233333333333333,0.146674419086173,237.45881003038
0.777777777777778,0.646534703312119,0.255555555555556,0.219515805575792,221.600186608646
0.777777777777778,0.74214976658577,0.277777777777778,0.250208580124075,234.553200260546
0.777777777777778,0.694832680488221,0.3,0.3,255.581129397348
0.888888888888889,0.936034157174095,0.1,0.1,169.310446589517
0.888888888888889,0.796148867069491,0.122222222222222,0.134337658067751,192.919056774163
0.888888888888889,0.862986565458141,0.144444444444444,0.160206889744734,211.619460454728
0.888888888888889,0.944147529059486,0.166666666666667,0.201517391030638,199.587583755475
0.888888888888889,0.977986729681072,0.188888888888889,0.167925780530917,188.305548248487
0.888888888888889,1,0.211111111111111,0.271232573442635,202.185675970552
0.888888888888889,0.942678463031492,0.233333333333333,0.213224916785384,206.027914308394
0.888888888888889,0.86444712420919,0.255555555555556,0.223468512653306,217.044781904301
0.888888888888889,0.92429377467533,0.277777777777778,0.261031821217512,229.33949613872
0.888888888888889,0.971698645339169,0.3,0.203155205177538,212.885493313325
1,1,0.1,0.1,159.62047409176
1,0.986556678116004,0.122222222222222,0.1,160.719807075996
1,0.991342958441021,0.144444444444444,0.1,133.892102054977
1,0.972693952785269,0.166666666666667,0.133043248902395,202.01965462395
1,0.953033867628114,0.188888888888889,0.158478216591783,187.203221573034
1,1,0.211111111111111,0.28510296347901,229.53176068587
1,1,0.233333333333333,0.3,236.957661291872
1,0.898146937952645,0.255555555555556,0.287150244381236,231.875458686682
1,0.979610875957186,0.277777777777778,0.239661342034413,214.040805174336
1,0.762112738812923,0.3,0.200542078481872,228.681172263845
0,0,0.1,0.137907768476993,140.198952803522
0,0.00192949705703435,0.122222222222222,0.147069306113879,144.046687738646
0,0,0.144444444444444,0.165210359838961,145.559999646176
0,0,0.166666666666667,0.25168195576827,181.465530803674
0,0,0.188888888888889,0.244129772657995,184.359136173292
0,0,0.211111111111111,0.232892384217043,171.901452011987
0,0,0.233333333333333,0.295844485188259,196.376493380439
0,0.00609110735583852,0.255555555555556,0.259631807015156,194.620249675312
0,0.00157270587768239,0.277777777777778,0.240187728451835,177.118926455545
0,0,0.3,0.238974424808163,175.642118337749
0.111111111111111,0.0572622944148676,0.1,0.108296738086228,165.051910968117
0.111111111111111,0.0883701546334374,0.122222222222222,0.110616561441509,191.463120048251
0.111111111111111,0.120320665039174,0.144444444444444,0.173080243422207,233.423122368869
0.111111111111111,0.185523568993333,0.166666666666667,0.107137093947615,262.341744576217
0.111111111111111,0.105430916835096,0.188888888888889,0.222976442366409,247.005153310495
0.111111111111111,0.0516462807893887,0.211111111111111,0.3,239.255465566794
0.111111111111111,0.0501986971201682,0.233333333333333,0.268944212254715,226.642153461063
0.111111111111111,0.131020929940071,0.255555555555556,0.196181714761208,251.117847010071
0.111111111111111,0.121928365354812,0.277777777777778,0.3,263.30865319219
0.111111111111111,0.108345713235338,0.3,0.3,262.547039739803
0.222222222222222,0.151389329726193,0.1,0.3,270.870785671428
0.222222222222222,0.167128294782345,0.122222222222222,0.3,271.27126802489
0.222222222222222,0.219265434908952,0.144444444444444,0.137997485464573,273.590270522886
0.222222222222222,0.19540451991801,0.166666666666667,0.3,273.920310161184
0.222222222222222,0.207051221565455,0.188888888888889,0.3,274.418375712894
0.222222222222222,0.21007792507203,0.211111111111111,0.3,274.463472468404
0.222222222222222,0.192590375200628,0.233333333333333,0.3,273.781071042121
0.222222222222222,0.19216636418579,0.255555555555556,0.3,273.738050690851
0.222222222222222,0.24021419677017,0.277777777777778,0.133663803495008,275.143452282179
0.222222222222222,0.2551886387962,0.3,0.123548449555323,275.252956694859
0.333333333333333,0.396450801370583,0.1,0.115822820134699,243.478394921712
0.333333333333333,0.348283187211425,0.122222222222222,0.111096483449447,252.021945366912
0.333333333333333,0.299185693796743,0.144444444444444,0.1,270.115759974509
0.333333333333333,0.33057964590594,0.166666666666667,0.1,255.063783281237
0.333333333333333,0.29479276087744,0.188888888888889,0.3,274.574506369771
0.333333333333333,0.377513579904071,0.211111111111111,0.3,271.008229057607
0.333333333333333,0.372487149083809,0.233333333333333,0.3,270.843928836622
0.333333333333333,0.261572749111336,0.255555555555556,0.11184199788409,275.001045620654
0.333333333333333,0.331730731695804,0.277777777777778,0.158455951507956,266.627998444023
0.333333333333333,0.34572285875923,0.3,0.135826323693363,262.993317234065
0.444444444444444,0.481599002199532,0.1,0.116659514520252,216.942308699402
0.444444444444444,0.437746849638818,0.122222222222222,0.149956786094818,237.718725749513
0.444444444444444,0.358199828181425,0.144444444444444,0.1,253.650925143882
0.444444444444444,0.42335236207978,0.166666666666667,0.184838739429931,257.945715450395
0.444444444444444,0.393286259082232,0.188888888888889,0.131286677577051,251.735193986161
0.444444444444444,0.431210647860255,0.211111111111111,0.207335100902718,257.307760537438
0.444444444444444,0.685409352406622,0.233333333333333,0.3,258.232615297949
0.444444444444444,0.461990293929032,0.255555555555556,0.236472590892126,252.740294415647
0.444444444444444,0.306410847537291,0.277777777777778,0.3,274.147410838417
0.444444444444444,0.333580315020138,0.3,0.192540308284113,268.539340193389
0.555555555555556,0.469770450824683,0.1,0.1,208.25211279162
0.555555555555556,0.580326478700165,0.122222222222222,0.1,175.200122731793
0.555555555555556,0.651658525367644,0.144444444444444,0.1,201.342966205098
0.555555555555556,0.686409249604598,0.166666666666667,0.135802472677162,209.3104649894
0.555555555555556,0.630157211674475,0.188888888888889,0.194251370160785,217.04141060019
0.555555555555556,0.461616130893993,0.211111111111111,0.24388892402589,259.763728526345
0.555555555555556,0.576155921136334,0.233333333333333,0.19919632552371,227.713251093778
0.555555555555556,0.37458372282005,0.255555555555556,0.183346305160051,262.425851024014
0.555555555555556,0.653546607566361,0.277777777777778,0.212287200549258,236.760347681878
0.555555555555556,0.428904990092701,0.3,0.26438740889167,264.132734769231
0.666666666666667,0.543154317466406,0.1,0.106611414998101,206.460751918177
0.666666666666667,0.801252181422955,0.122222222222222,0.111705916077323,194.851238662622
0.666666666666667,0.643946544320863,0.144444444444444,0.173399357968344,222.701759860985
0.666666666666667,0.705768444889353,0.166666666666667,0.144516551887963,201.766952535388
0.666666666666667,0.81853590050758,0.188888888888889,0.224760981759918,219.069433757309
0.666666666666667,0.743500522121201,0.211111111111111,0.159270365749404,203.334234435605
0.666666666666667,0.827280789784477,0.233333333333333,0.3,249.487638070378
0.666666666666667,0.631042313500972,0.255555555555556,0.161966833192671,220.652446614863
0.666666666666667,0.808274619520559,0.277777777777778,0.282111682343059,230.591366130302
0.666666666666667,0.568269078726819,0.3,0.3,261.988391327624
0.777777777777778,0.711973677964937,0.1,0.105039451632137,196.041602991955
0.777777777777778,0.727817172279666,0.122222222222222,0.1,178.915821526879
0.777777777777778,0.866033491089316,0.144444444444444,0.116562284943744,183.425151316138
0.777777777777778,0.936773571388945,0.166666666666667,0.243070307133501,217.857614226472
0.777777777777778,0.74605567476767,0.188888888888889,0.1480310954806,211.925850350325
0.777777777777778,0.956008475545376,0.211111111111111,0.271298329846312,221.907150106512
0.777777777777778,0.825454760035007,0.233333333333333,0.242114796179673,219.766770830503
0.777777777777778,0.63694856864111,0.255555555555556,0.210986476798026,231.192278459965
0.777777777777778,0.863765039949635,0.277777777777778,0.29174208606933,248.126372558606
0.777777777777778,0.521165806779106,0.3,0.233336574301241,259.576965176233
0.888888888888889,0.649296299048644,0.1,0.143367712393188,197.945934015882
0.888888888888889,0.906681584617043,0.122222222222222,0.1,146.581457293016
0.888888888888889,0.907772674326655,0.144444444444444,0.131125038467762,184.680408516382
0.888888888888889,0.824379981795631,0.166666666666667,0.191873312726708,214.582125956092
0.888888888888889,0.559533841457949,0.188888888888889,0.120507909721886,214.442278673009
0.888888888888889,0.9507501985862,0.211111111111111,0.189458586166538,191.142562650905
0.888888888888889,0.913323200849284,0.233333333333333,0.159121232557403,194.131267491042
0.888888888888889,1,0.255555555555556,0.3,228.235383426866
0.888888888888889,0.918338565757056,0.277777777777778,0.3,254.248470338193
0.888888888888889,0.904876449630903,0.3,0.3,242.32504330991
1,1,0.1,0.124514377590172,175.491962682162
1,1,0.122222222222222,0.11281096344852,182.24622504933
1,1,0.144444444444444,0.105653620723297,159.032498927873
1,1,0.166666666666667,0.10633481186481,164.074609342819
1,0.997419278936757,0.188888888888889,0.162701289785715,193.161453993869
1,1,0.211111111111111,0.188049464040349,191.135627382811
1,0.956636230178021,0.233333333333333,0.197268388688395,205.928314926182
1,1,0.255555555555556,0.25523299130049,222.104306151262
1,1,0.277777777777778,0.25740362326263,218.982875886614
1,0.960286983017932,0.3,0.225916016134014,216.902899565854
0,0,0.1,0.1,105.948301667782
0,0,0.122222222222222,0.141432754845324,139.976954309608
0,0,0.144444444444444,0.212463347287396,172.053763348306
0,0,0.166666666666667,0.234006508362953,174.736680261077
0,0.00352822896543331,0.188888888888889,0.171036099319099,160.977076099619
0,0.00112978949413927,0.211111111111111,0.20320269491983,164.339042699298
0,0.00383799378316451,0.233333333333333,0.21713818809078,171.862854961887
0,0,0.255555555555556,0.224357900619482,180.963340310246
0,0,0.277777777777778,0.225338088150395,173.139467121161
0,0,0.3,0.3,207.189948595369
0.111111111111111,0.099143596781946,0.1,0.1,158.399275878005
0.111111111111111,0.0886048245305145,0.122222222222222,0.116755913344392,190.085732606131
0.111111111111111,0.103126951398827,0.144444444444444,0.168496311297084,215.044277671978
0.111111111111111,0.140433438848345,0.166666666666667,0.152565262440419,240.223754696059
0.111111111111111,0.0870138204069263,0.188888888888889,0.162218435363148,211.217498722547
0.111111111111111,0.0949815317657585,0.211111111111111,0.3,256.079061144302
0.111111111111111,0.102535525968207,0.233333333333333,0.3,258.599661062053
0.111111111111111,0.0612024293844026,0.255555555555556,0.3,243.457482114699
0.111111111111111,0.141569606430374,0.277777777777778,0.225822367081029,259.237403262655
0.111111111111111,0.0695253440935331,0.3,0.3,248.12014048916
0.222222222222222,0.210340192191838,0.1,0.1,268.924214898292
0.222222222222222,0.255472663186237,0.122222222222222,0.3,275.287419961695
0.222222222222222,0.20652614942563,0.144444444444444,0.3,274.369295163896
0.222222222222222,0.180705519631301,0.166666666666667,0.3,272.770883236935
0.222222222222222,0.25368681094261,0.188888888888889,0.3,275.291897895794
0.222222222222222,0.222248840219821,0.211111111111111,0.202544522483926,274.616548230114
0.222222222222222,0.224370447415302,0.233333333333333,0.1,273.381199328935
0.222222222222222,0.253128977843287,0.255555555555556,0.1,275.273253579956
0.222222222222222,0.222090298765818,0.277777777777778,0.148404908394892,274.015192350941
0.222222222222222,0.162189592204169,0.3,0.3,271.204484509623
0.333333333333333,0.312080808256912,0.1,0.1,267.967765864024
0.333333333333333,0.352581227324725,0.122222222222222,0.126835699818847,258.648293596985
0.333333333333333,0.348419774130605,0.144444444444444,0.102973877414218,246.424769773741
0.333333333333333,0.336907929580942,0.166666666666667,0.164534978370875,265.953314694936
0.333333333333333,0.322784070764462,0.188888888888889,0.112534233220168,264.115702243795
0.333333333333333,0.237047845943635,0.211111111111111,0.3,275.236444651308
0.333333333333333,0.376998724212937,0.233333333333333,0.3,270.222544316527
0.333333333333333,0.346068175820034,0.255555555555556,0.282492455470393,271.983801050857
0.333333333333333,0.291065885429316,0.277777777777778,0.1,271.461126007805
0.333333333333333,0.283555453666701,0.3,0.1,272.952638519719
0.444444444444444,0.454827989791218,0.1,0.174684303107585,245.530207269461
0.444444444444444,0.451455652730213,0.122222222222222,0.1,219.674308966831
0.444444444444444,0.587857471885273,0.144444444444444,0.210122758793019,239.045592235904
0.444444444444444,0.600491350039158,0.166666666666667,0.20457137592136,235.214843055729
0.444444444444444,0.488950157698964,0.188888888888889,0.217496993591865,253.277616225236
0.444444444444444,0.470102295864551,0.211111111111111,0.190649555293616,246.904632657477
0.444444444444444,0.292586670713765,0.233333333333333,0.101268825231371,271.141086669057
0.444444444444444,0.317566844953374,0.255555555555556,0.117644430347183,266.367065033186
0.444444444444444,0.382094603251394,0.277777777777778,0.209859068822279,264.867584467183
0.444444444444444,0.496186227815734,0.3,0.3,261.373508116762
0.555555555555556,0.664394418911784,0.1,0.1,173.127440974243
0.555555555555556,0.55791250163372,0.122222222222222,0.1,203.452642078426
0.555555555555556,0.552983401307333,0.144444444444444,0.176047718620671,237.327260669362
0.555555555555556,0.463575699796169,0.166666666666667,0.124434047797491,225.525001013808
0.555555555555556,0.562511462763737,0.188888888888889,0.233596730156518,239.689892958394
0.555555555555556,0.726201292281111,0.211111111111111,0.3,241.481038881686
0.555555555555556,0.650577629903764,0.233333333333333,0.188034156535121,223.374699402256
0.555555555555556,0.50519419428011,0.255555555555556,0.190113984154252,239.992336383637
0.555555555555556,0.563604174752769,0.277777777777778,0.3,258.689215612586
0.555555555555556,0.445455701087218,0.3,0.3,265.160436516517
0.666666666666667,0.552855592001709,0.1,0.122923229575963,210.828077360014
0.666666666666667,0.770164157026534,0.122222222222222,0.1,165.640801387598
0.666666666666667,0.696822747055117,0.144444444444444,0.160428408536053,196.005572901409
0.666666666666667,0.533991308289439,0.166666666666667,0.187915171576805,237.69644343649
0.666666666666667,0.685815806888448,0.188888888888889,0.230064923153958,234.262798530989
0.666666666666667,0.612753228201122,0.211111111111111,0.171652048716416,217.747755399023
0.666666666666667,0.417977628113522,0.233333333333333,0.129450514794795,240.07063802227
0.666666666666667,0.841049001710001,0.255555555555556,0.3,241.630076809076
0.666666666666667,0.83572918837676,0.277777777777778,0.298229806977513,243.984760865526
0.666666666666667,0.59115847518844,0.3,0.280952978208495,253.376124416574
0.777777777777778,0.826126950719126,0.1,0.128594486933123,154.103761076329
0.777777777777778,0.569984344534985,0.122222222222222,0.135576654152315,215.006155342634
0.777777777777778,0.890040465245351,0.144444444444444,0.154073300297318,188.021372829089
0.777777777777778,0.869534605083819,0.166666666666667,0.154945042977321,195.981447674619
0.777777777777778,0.778709391468984,0.188888888888889,0.119617197202749,196.209548730566
0.777777777777778,0.739564228151279,0.211111111111111,0.197127330224697,224.969717669155
0.777777777777778,0.703184246705181,0.233333333333333,0.217935751316164,241.786565879123
0.777777777777778,0.668499345161581,0.255555555555556,0.3,250.347259808001
0.777777777777778,0.862596539319244,0.277777777777778,0.3,256.163191294295
0.777777777777778,0.824719982429273,0.3,0.3,249.710577710323
0.888888888888889,0.878259316761762,0.1,0.104504038056631,180.146993075959
0.888888888888889,0.932096681387126,0.122222222222222,0.120719936871577,188.25806717447
0.888888888888889,0.917566257588722,0.144444444444444,0.110573493149727,155.970011613287
0.888888888888889,0.919844754544279,0.166666666666667,0.149858691036863,202.182252556904
0.888888888888889,0.876652697849977,0.188888888888889,0.190510213788409,216.233101717244
0.888888888888889,0.914501739118708,0.211111111111111,0.215257127158794,209.394962168175
0.888888888888889,0.750643745565938,0.233333333333333,0.238161260000512,231.699319020102
0.888888888888889,0.743984857745526,0.255555555555556,0.166103875827673,207.771114110896
0.888888888888889,0.63177607708163,0.277777777777778,0.240012607090107,238.413817058551
0.888888888888889,0.954903765321581,0.3,0.3,228.4912422844
1,1,0.1,0.1,149.228285678728
1,0.999398100616243,0.122222222222222,0.120008243336432,162.65473703485
1,0.99728296579248,0.144444444444444,0.1,143.231701028665
1,0.954986125607547,0.166666666666667,0.117322991124491,177.988100858389
1,0.94238860204774,0.188888888888889,0.201936788789236,206.349192933363
1,0.994325079686122,0.211111111111111,0.197160177072884,199.257223063913
1,0.974591120839035,0.233333333333333,0.167729589905738,184.90041628554
1,0.658021746747333,0.255555555555556,0.184935149189463,218.060677036727
1,0.936742326170668,0.277777777777778,0.248937813794239,218.504792945174
1,0.940174123740179,0.3,0.290891533418495,229.673173215454
